,Percentile,Gain
161,0.38516746411483255,0.34355828220858897
162,0.3875598086124402,0.34355828220858897
163,0.38995215311004783,0.3496932515337423
164,0.3923444976076555,0.3496932515337423
165,0.39473684210526316,0.3496932515337423
166,0.39712918660287083,0.3558282208588957
167,0.39952153110047844,0.3619631901840491
168,0.4019138755980861,0.36809815950920244
169,0.4043062200956938,0.36809815950920244
170,0.40669856459330145,0.36809815950920244
171,0.4090909090909091,0.37423312883435583
172,0.41148325358851673,0.37423312883435583
173,0.4138755980861244,0.3803680981595092
174,0.41626794258373206,0.3803680981595092
175,0.41866028708133973,0.38650306748466257
176,0.42105263157894735,0.38650306748466257
177,0.423444976076555,0.38650306748466257
178,0.4258373205741627,0.38650306748466257
179,0.42822966507177035,0.38650306748466257
180,0.430622009569378,0.39263803680981596
181,0.43301435406698563,0.39263803680981596
182,0.4354066985645933,0.3987730061349693
183,0.43779904306220097,0.3987730061349693
184,0.44019138755980863,0.3987730061349693
185,0.44258373205741625,0.3987730061349693
186,0.4449760765550239,0.4049079754601227
187,0.4473684210526316,0.4110429447852761
188,0.44976076555023925,0.4110429447852761
189,0.45215311004784686,0.4171779141104294
190,0.45454545454545453,0.4171779141104294
191,0.4569377990430622,0.4233128834355828
192,0.45933014354066987,0.4294478527607362
193,0.46172248803827753,0.4294478527607362
194,0.46411483253588515,0.4294478527607362
195,0.4665071770334928,0.4294478527607362
196,0.4688995215311005,0.4294478527607362
197,0.47129186602870815,0.43558282208588955
198,0.47368421052631576,0.43558282208588955
199,0.47607655502392343,0.44171779141104295
200,0.4784688995215311,0.44171779141104295
201,0.48086124401913877,0.44785276073619634
202,0.48325358851674644,0.4539877300613497
203,0.48564593301435405,0.4539877300613497
204,0.4880382775119617,0.4601226993865031
205,0.4904306220095694,0.4601226993865031
206,0.49282296650717705,0.4662576687116564
207,0.49521531100478466,0.4662576687116564
208,0.49760765550239233,0.4662576687116564
209,0.5,0.4662576687116564
210,0.5023923444976076,0.4662576687116564
211,0.5047846889952153,0.4723926380368098
212,0.507177033492823,0.4785276073619632
213,0.5095693779904307,0.4785276073619632
214,0.5119617224880383,0.48466257668711654
215,0.5143540669856459,0.49079754601226994
216,0.5167464114832536,0.49079754601226994
217,0.5191387559808612,0.49693251533742333
218,0.5215311004784688,0.5030674846625767
219,0.5239234449760766,0.50920245398773
220,0.5263157894736842,0.50920245398773
221,0.5287081339712919,0.50920245398773
222,0.5311004784688995,0.5153374233128835
223,0.5334928229665071,0.5153374233128835
224,0.5358851674641149,0.5153374233128835
225,0.5382775119617225,0.5153374233128835
226,0.5406698564593302,0.5153374233128835
227,0.5430622009569378,0.5214723926380368
228,0.5454545454545454,0.5214723926380368
229,0.5478468899521531,0.5214723926380368
230,0.5502392344497608,0.5214723926380368
231,0.5526315789473685,0.5214723926380368
232,0.5550239234449761,0.5214723926380368
233,0.5574162679425837,0.5214723926380368
234,0.5598086124401914,0.5276073619631901
235,0.562200956937799,0.5276073619631901
236,0.5645933014354066,0.5276073619631901
237,0.5669856459330144,0.5337423312883436
238,0.569377990430622,0.5337423312883436
239,0.5717703349282297,0.5398773006134969
240,0.5741626794258373,0.5460122699386503
241,0.5765550239234449,0.5460122699386503
242,0.5789473684210527,0.5460122699386503
243,0.5813397129186603,0.5460122699386503
244,0.583732057416268,0.5460122699386503
245,0.5861244019138756,0.5521472392638037
246,0.5885167464114832,0.558282208588957
247,0.5909090909090909,0.558282208588957
248,0.5933014354066986,0.5644171779141104
249,0.5956937799043063,0.5644171779141104
250,0.5980861244019139,0.5644171779141104
251,0.6004784688995215,0.5705521472392638
252,0.6028708133971292,0.5766871165644172
253,0.6052631578947368,0.5766871165644172
254,0.6076555023923444,0.5766871165644172
255,0.6100478468899522,0.5766871165644172
256,0.6124401913875598,0.5766871165644172
257,0.6148325358851675,0.5766871165644172
258,0.6172248803827751,0.5766871165644172
259,0.6196172248803827,0.5828220858895705
260,0.6220095693779905,0.5828220858895705
261,0.6244019138755981,0.5828220858895705
262,0.6267942583732058,0.5828220858895705
263,0.6291866028708134,0.5828220858895705
264,0.631578947368421,0.5828220858895705
265,0.6339712918660287,0.588957055214724
266,0.6363636363636364,0.5950920245398773
267,0.638755980861244,0.5950920245398773
268,0.6411483253588517,0.6012269938650306
269,0.6435406698564593,0.6012269938650306
270,0.645933014354067,0.6012269938650306
271,0.6483253588516746,0.6012269938650306
272,0.6507177033492823,0.6073619631901841
273,0.65311004784689,0.6073619631901841
274,0.6555023923444976,0.6073619631901841
275,0.6578947368421053,0.6073619631901841
276,0.6602870813397129,0.6134969325153374
277,0.6626794258373205,0.6196319018404908
278,0.6650717703349283,0.6196319018404908
279,0.6674641148325359,0.6196319018404908
280,0.6698564593301436,0.6257668711656442
281,0.6722488038277512,0.6257668711656442
282,0.6746411483253588,0.6319018404907976
283,0.6770334928229665,0.6319018404907976
284,0.6794258373205742,0.6319018404907976
285,0.6818181818181818,0.6319018404907976
286,0.6842105263157895,0.6380368098159509
287,0.6866028708133971,0.6441717791411042
288,0.6889952153110048,0.6441717791411042
289,0.6913875598086124,0.6441717791411042
290,0.69377990430622,0.6441717791411042
291,0.6961722488038278,0.6441717791411042
292,0.6985645933014354,0.6503067484662577
293,0.7009569377990431,0.6503067484662577
294,0.7033492822966507,0.6503067484662577
295,0.7057416267942583,0.6503067484662577
296,0.7081339712918661,0.656441717791411
297,0.7105263157894737,0.656441717791411
298,0.7129186602870813,0.656441717791411
299,0.715311004784689,0.656441717791411
300,0.7177033492822966,0.6625766871165644
301,0.7200956937799043,0.6625766871165644
302,0.722488038277512,0.6625766871165644
303,0.7248803827751196,0.6687116564417178
304,0.7272727272727273,0.6748466257668712
305,0.7296650717703349,0.6748466257668712
306,0.7320574162679426,0.6809815950920245
307,0.7344497607655502,0.6871165644171779
308,0.7368421052631579,0.6871165644171779
309,0.7392344497607656,0.6871165644171779
310,0.7416267942583732,0.6932515337423313
311,0.7440191387559809,0.6932515337423313
312,0.7464114832535885,0.6932515337423313
313,0.7488038277511961,0.6993865030674846
314,0.7511961722488039,0.7055214723926381
315,0.7535885167464115,0.7055214723926381
316,0.7559808612440191,0.7116564417177914
317,0.7583732057416268,0.7177914110429447
318,0.7607655502392344,0.7177914110429447
319,0.7631578947368421,0.7177914110429447
320,0.7655502392344498,0.7239263803680982
321,0.7679425837320574,0.7239263803680982
322,0.7703349282296651,0.7239263803680982
323,0.7727272727272727,0.7300613496932515
324,0.7751196172248804,0.7361963190184049
325,0.777511961722488,0.7423312883435583
326,0.7799043062200957,0.7423312883435583
327,0.7822966507177034,0.7423312883435583
328,0.784688995215311,0.7484662576687117
329,0.7870813397129187,0.7484662576687117
330,0.7894736842105263,0.754601226993865
331,0.7918660287081339,0.754601226993865
332,0.7942583732057417,0.754601226993865
333,0.7966507177033493,0.7607361963190185
334,0.7990430622009569,0.7668711656441718
335,0.8014354066985646,0.7730061349693251
336,0.8038277511961722,0.7730061349693251
337,0.80622009569378,0.7730061349693251
338,0.8086124401913876,0.7730061349693251
339,0.8110047846889952,0.7730061349693251
340,0.8133971291866029,0.7730061349693251
341,0.8157894736842105,0.7791411042944786
342,0.8181818181818182,0.7852760736196319
343,0.8205741626794258,0.7914110429447853
344,0.8229665071770335,0.7975460122699386
345,0.8253588516746412,0.7975460122699386
346,0.8277511961722488,0.7975460122699386
347,0.8301435406698564,0.7975460122699386
348,0.8325358851674641,0.7975460122699386
349,0.8349282296650717,0.803680981595092
350,0.8373205741626795,0.803680981595092
351,0.8397129186602871,0.8098159509202454
352,0.8421052631578947,0.8098159509202454
353,0.8444976076555024,0.8098159509202454
354,0.84688995215311,0.8159509202453987
355,0.8492822966507177,0.8220858895705522
356,0.8516746411483254,0.8282208588957055
357,0.854066985645933,0.8282208588957055
358,0.8564593301435407,0.8282208588957055
359,0.8588516746411483,0.8282208588957055
360,0.861244019138756,0.8343558282208589
361,0.8636363636363636,0.8404907975460123
362,0.8660287081339713,0.8404907975460123
363,0.868421052631579,0.8404907975460123
364,0.8708133971291866,0.8466257668711656
365,0.8732057416267942,0.8466257668711656
366,0.8755980861244019,0.8466257668711656
367,0.8779904306220095,0.852760736196319
368,0.8803827751196173,0.8588957055214724
369,0.8827751196172249,0.8588957055214724
370,0.8851674641148325,0.8650306748466258
371,0.8875598086124402,0.8711656441717791
372,0.8899521531100478,0.8711656441717791
373,0.8923444976076556,0.8773006134969326
374,0.8947368421052632,0.8834355828220859
375,0.8971291866028708,0.8834355828220859
376,0.8995215311004785,0.8895705521472392
377,0.9019138755980861,0.8895705521472392
378,0.9043062200956937,0.8957055214723927
379,0.9066985645933014,0.901840490797546
380,0.9090909090909091,0.901840490797546
381,0.9114832535885168,0.9079754601226994
382,0.9138755980861244,0.9079754601226994
383,0.916267942583732,0.9141104294478528
384,0.9186602870813397,0.9202453987730062
385,0.9210526315789473,0.9202453987730062
386,0.9234449760765551,0.9202453987730062
387,0.9258373205741627,0.9202453987730062
388,0.9282296650717703,0.9263803680981595
389,0.930622009569378,0.9263803680981595
390,0.9330143540669856,0.9325153374233128
391,0.9354066985645934,0.9386503067484663
392,0.937799043062201,0.9386503067484663
393,0.9401913875598086,0.9386503067484663
394,0.9425837320574163,0.9447852760736196
395,0.9449760765550239,0.950920245398773
396,0.9473684210526315,0.950920245398773
397,0.9497607655502392,0.9570552147239264
398,0.9521531100478469,0.9631901840490797
399,0.9545454545454546,0.9631901840490797
400,0.9569377990430622,0.9631901840490797
401,0.9593301435406698,0.9631901840490797
402,0.9617224880382775,0.9693251533742331
403,0.9641148325358851,0.9693251533742331
404,0.9665071770334929,0.9693251533742331
405,0.9688995215311005,0.9693251533742331
406,0.9712918660287081,0.9693251533742331
407,0.9736842105263158,0.9693251533742331
408,0.9760765550239234,0.9693251533742331
409,0.9784688995215312,0.9754601226993865
410,0.9808612440191388,0.9815950920245399
411,0.9832535885167464,0.9877300613496932
412,0.9856459330143541,0.9877300613496932
413,0.9880382775119617,0.9877300613496932
414,0.9904306220095693,0.9938650306748467
415,0.992822966507177,0.9938650306748467
416,0.9952153110047847,1.0
417,0.9976076555023924,1.0
418,1.0,1.0
